Timestamp,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-09-12 18:00:00,1.7523071654813283,1215.0,153.20923636096722,8.0,900.0,172.239330591839,823.0,77.02681773244552,1604.0,902.0,27.4,51.4,1.8404
2004-09-12 19:00:00,2.668570846341911,1363.0,236.12275023593168,12.6,1071.0,284.56518630904,697.0,100.85407764195205,1763.0,1178.0,25.7,55.8,1.8149
2004-09-12 20:00:00,3.5138150558739856,1436.0,349.08313538196467,17.5,1224.0,415.9174825935429,609.0,116.87436473268356,1886.0,1426.0,24.6,60.3,1.8363
2004-09-12 21:00:00,3.0144134820953177,1365.0,278.79320730725203,14.8,1143.0,378.69640179204066,655.0,110.16578782314267,1796.0,1394.0,24.2,61.6,1.8381
2004-09-12 22:00:00,4.341417256409441,1506.0,491.6622318961108,23.3,1385.0,436.5226345663583,555.0,121.79006400686283,2260.0,1935.0,23.8,63.5,1.8495
2004-09-12 23:00:00,2.398323061397914,1227.0,239.75611347574352,12.2,1055.0,294.24165824520105,705.0,95.59147244351041,1772.0,1360.0,23.0,64.8,1.802
2004-09-13 00:00:00,1.3928528873637394,1038.0,159.51831785751915,7.2,866.0,186.2574312508898,833.0,71.3339414260761,1570.0,1061.0,23.0,63.3,1.7589
2004-09-13 01:00:00,0.8600303870242332,934.0,120.18685983656565,4.6,744.0,115.56865080424518,970.0,50.193955832082565,1473.0,870.0,22.8,63.3,1.7355
2004-09-13 02:00:00,0.7141764799770183,900.0,108.53844242827313,3.8,699.0,93.86969493777997,1036.0,40.229160611524975,1452.0,799.0,21.0,68.6,1.6873
2004-09-13 03:00:00,0.6691783758281034,870.0,106.61470009328968,3.7,692.0,96.04674629929764,1070.0,36.68490232633934,1443.0,779.0,20.4,70.7,1.6734
2004-09-13 04:00:00,0.7413676885805156,875.0,112.8138288931699,4.0,713.0,120.87384690035083,1027.0,42.63328972600962,1436.0,809.0,19.4,73.4,1.6417
2004-09-13 05:00:00,1.0632957320302463,940.0,139.16597485678517,5.5,789.0,166.07787115458632,917.0,59.81980848776401,1473.0,914.0,19.5,72.0,1.6118
2004-09-13 06:00:00,1.6538948755448484,1053.0,181.46590920216727,8.3,913.0,223.25326690152656,824.0,78.66053866453356,1578.0,1033.0,19.7,70.3,1.5925
2004-09-13 07:00:00,5.2260039490877634,1509.0,676.0970018248163,28.2,1508.0,530.7911726874364,533.0,128.3579663022492,2257.0,1572.0,20.4,66.7,1.577
2004-09-13 08:00:00,5.833127991481055,1559.0,790.864438144577,32.1,1599.0,581.4826097045928,498.0,133.72729482139331,2374.0,1704.0,21.8,61.8,1.5966
2004-09-13 09:00:00,3.3710482957966015,1313.0,379.29561982275845,17.7,1231.0,397.7211561993515,626.0,117.33702394110945,1889.0,1455.0,23.0,60.2,1.6652
2004-09-13 10:00:00,3.1,1372.0,312.2062583925135,18.4,1251.0,475.0,609.0,138.0,1890.0,1588.0,25.4,53.0,1.6963
2004-09-13 11:00:00,2.9,1320.0,290.10136815243436,16.3,1190.0,395.0,655.0,138.0,1825.0,1482.0,30.0,41.6,1.7324
2004-09-13 12:00:00,3.0,1346.0,346.6694050633896,18.2,1246.0,353.0,639.0,138.0,1907.0,1458.0,32.6,34.8,1.6872
2004-09-13 13:00:00,3.0,1307.0,336.42061649898494,17.9,1236.0,397.0,649.0,137.0,1869.0,1356.0,32.2,34.2,1.6145
2004-09-13 14:00:00,2.2,1157.0,256.0325364122922,12.6,1069.0,274.0,737.0,120.0,1653.0,1100.0,32.1,33.5,1.569
2004-09-13 15:00:00,2.0,1154.0,80.0741242378391,11.3,1026.0,505.0,773.0,208.0,1623.0,1212.0,32.6,31.8,1.5361
2004-09-13 16:00:00,2.3,1172.0,302.95618964330606,14.9,1145.0,275.0,735.0,128.0,1676.0,1049.0,35.2,25.2,1.4111
2004-09-13 17:00:00,3.1,1241.0,400.18947119430186,18.5,1254.0,360.0,693.0,145.0,1735.0,1149.0,34.3,24.7,1.3154
2004-09-13 18:00:00,4.528059181272017,1379.0,598.8120405076484,25.2,1433.0,476.83575959984125,605.0,144.07031937918055,1982.0,1370.0,31.5,29.9,1.3638
2004-09-13 19:00:00,6.2,1570.0,918.9323257726264,35.9,1684.0,597.0,494.0,168.0,2289.0,1716.0,29.0,36.6,1.4452
2004-09-13 20:00:00,4.7,1418.0,531.2615695996824,26.7,1471.0,728.0,542.0,177.0,2064.0,1600.0,27.1,42.2,1.4949
2004-09-13 21:00:00,3.0,1317.0,162.52211313390933,19.9,1295.0,891.0,593.0,172.0,1883.0,1592.0,26.1,46.4,1.5445
2004-09-13 22:00:00,2.1,1204.0,245.6145166511892,14.6,1136.0,346.0,648.0,112.0,1782.0,1491.0,25.1,49.4,1.548
2004-09-13 23:00:00,1.0,1014.0,163.93844032015454,6.9,853.0,98.0,843.0,39.0,1499.0,1084.0,26.0,46.4,1.5375
2004-09-14 00:00:00,0.8,956.0,112.73045703486241,5.6,794.0,144.0,896.0,68.0,1456.0,1007.0,24.7,49.2,1.5116
2004-09-14 01:00:00,0.7,891.0,105.73531439752003,3.9,708.0,110.0,1005.0,51.0,1382.0,823.0,24.8,49.0,1.5092
2004-09-14 02:00:00,0.5320632876402147,856.0,111.67734898507774,3.2,665.0,51.236266778656045,1061.0,47.43650050982643,1375.0,788.0,23.5,52.6,1.5035
2004-09-14 03:00:00,0.6944686803207514,863.0,123.49216126895033,3.9,703.0,88.20536927358512,1032.0,49.02156486793427,1403.0,791.0,20.8,62.1,1.5044
2004-09-14 04:00:00,0.8661884237145898,911.0,134.72610737704963,4.6,745.0,126.31608077021497,922.0,61.20395827129144,1428.0,924.0,19.9,65.5,1.5078
2004-09-14 05:00:00,0.9492447628358303,936.0,137.7223588141769,5.0,765.0,119.24691848348152,916.0,63.65603020199025,1462.0,941.0,20.6,62.9,1.5088
2004-09-14 06:00:00,1.8625726260039723,1087.0,218.12951320251273,9.6,964.0,206.11875498954873,774.0,91.10968625123611,1633.0,1103.0,21.3,59.4,1.4918
2004-09-14 07:00:00,5.151053242016195,1540.0,662.9835066118101,27.8,1498.0,473.6255009283276,519.0,132.67312310976007,2301.0,1657.0,22.0,58.3,1.5199
2004-09-14 08:00:00,5.724978755880146,1513.0,808.2978764536301,32.1,1601.0,555.9980115325117,469.0,136.79625644922783,2382.0,1743.0,23.2,55.4,1.5559
2004-09-14 09:00:00,3.914065490728092,1409.0,457.2682291888725,20.9,1322.0,430.97240607163053,562.0,128.5166685529693,2004.0,1601.0,26.5,50.2,1.713
2004-09-14 10:00:00,2.24983920074647,1219.0,245.5268884893976,11.8,1042.0,234.7926405654357,699.0,98.5378679269795,1750.0,1253.0,29.0,45.5,1.7976
2004-09-14 11:00:00,2.938279093960011,1286.0,346.94343105809537,15.8,1172.0,294.1772701251873,644.0,110.2390560942652,1870.0,1295.0,30.1,42.0,1.7602
2004-09-14 12:00:00,2.8688500628663203,1228.0,353.34295356584835,15.8,1174.0,314.8356593795115,668.0,113.1813752439311,1788.0,1192.0,32.3,35.9,1.7067
2004-09-14 13:00:00,2.4862943696278066,1140.0,321.9917577603385,14.0,1117.0,288.8169875607864,711.0,106.74384661543523,1690.0,1046.0,33.2,33.8,1.69
2004-09-14 14:00:00,1.4790909888795927,1052.0,193.1646935410978,8.2,906.0,165.9160509657952,832.0,81.26870144692737,1516.0,803.0,34.0,33.6,1.7591
2004-09-14 15:00:00,2.655208219799192,1282.0,291.54424105024054,13.7,1107.0,276.4756477044159,682.0,98.86854921428737,1791.0,1116.0,29.9,45.6,1.8942
2004-09-14 16:00:00,3.654080672126497,1378.0,441.10273619887323,19.5,1282.0,386.74811523054973,576.0,108.90952629853896,2010.0,1347.0,27.7,53.7,1.967
2004-09-14 17:00:00,4.9028610126246495,1506.0,628.7621906042111,26.7,1471.0,520.1829802334024,518.0,122.45906456934215,2200.0,1530.0,28.0,52.7,1.9604
2004-09-14 18:00:00,3.459441492372134,1310.0,428.5183266599537,18.7,1259.0,375.3165804047478,620.0,109.75381747580708,1926.0,1240.0,28.6,48.2,1.8616
2004-09-14 19:00:00,2.639312518127374,1204.0,313.70854391787384,13.9,1114.0,304.33291383322535,686.0,89.92042355624618,1807.0,1092.0,24.8,61.6,1.9067
2004-09-14 20:00:00,1.4421182418630334,1071.0,157.86233304070595,6.7,842.0,174.84823630501774,873.0,54.35938185878115,1575.0,740.0,20.3,77.2,1.8204
2004-09-14 21:00:00,0.9030985312656359,967.0,117.35645138511768,4.2,719.0,131.13666624408575,980.0,32.99444949307039,1490.0,670.0,19.7,82.5,1.8674
2004-09-14 22:00:00,0.7757669798929339,947.0,107.96586277951837,3.6,689.0,116.76637913084755,1009.0,29.56517696516596,1454.0,640.0,20.6,78.8,1.8885
2004-09-14 23:00:00,0.9855269438986856,1011.0,83.11192638636544,4.4,734.0,185.63418420336757,967.0,40.36776375270529,1497.0,918.0,19.2,87.2,1.9195
2004-09-15 00:00:00,0.8869914196887141,971.0,107.18762067121088,4.2,722.0,161.25878843457235,949.0,37.83884397524034,1472.0,804.0,20.5,81.5,1.936
2004-09-15 01:00:00,0.5059911701284694,886.0,92.28409987789485,2.6,627.0,88.93278623253536,1082.0,22.929477859765825,1405.0,694.0,21.4,74.0,1.8683
2004-09-15 02:00:00,0.5965874892664065,908.0,102.4842103790105,3.1,657.0,98.0802776334383,1013.0,28.206799457121605,1460.0,796.0,20.5,78.2,1.8678
2004-09-15 03:00:00,0.5597022194968595,901.0,102.97430782431672,3.0,652.0,88.94677691534957,1013.0,26.936174197858634,1468.0,804.0,20.7,77.8,1.8764
2004-09-15 04:00:00,0.6409591813639945,915.0,114.00674279381565,3.4,674.0,99.26060465420665,970.0,31.917594059753867,1481.0,829.0,20.5,78.0,1.8636
2004-09-15 05:00:00,0.7818215937955078,940.0,113.2836744258575,4.0,712.0,112.9242391591722,961.0,38.808980433949955,1499.0,848.0,20.6,76.2,1.8272
2004-09-15 06:00:00,1.5186009815746395,1048.0,187.0110625046275,7.8,891.0,189.12272135534135,791.0,63.92254546362307,1654.0,992.0,20.1,77.4,1.802
2004-09-15 07:00:00,3.1083453207678087,1298.0,357.3533196605257,16.1,1181.0,321.7390108636216,644.0,95.18916511357222,1962.0,1256.0,20.9,73.3,1.787
2004-09-15 08:00:00,5.0342995079370745,1487.0,673.6253079914266,27.6,1493.0,493.4430990389269,492.0,115.63533167588403,2345.0,1598.0,21.2,72.3,1.8007
2004-09-15 09:00:00,3.3812489817364177,1327.0,396.42200284190767,17.8,1233.0,385.2815178872024,582.0,105.93691719123527,1968.0,1403.0,22.5,68.9,1.8511
2004-09-15 10:00:00,3.514779399690097,1363.0,402.0783055622644,18.5,1255.0,398.90620036199493,573.0,111.35584612065381,1989.0,1497.0,23.7,64.5,1.8682
2004-09-15 11:00:00,4.027497087541402,1393.0,496.41642901612795,21.6,1340.0,458.05230932321024,529.0,112.26889186176511,2080.0,1500.0,23.2,68.4,1.9243
2004-09-15 12:00:00,3.8886411260932245,1361.0,474.12289184296924,21.0,1324.0,472.76392243474925,540.0,111.32061032793487,2044.0,1549.0,23.5,69.2,1.9776
2004-09-15 13:00:00,3.2051929378175235,1289.0,386.497671496061,17.2,1217.0,356.8031095720089,599.0,100.04641722530945,1975.0,1374.0,24.1,65.5,1.9371
2004-09-15 14:00:00,3.021269720198733,1265.0,363.72426791567625,16.1,1184.0,337.75033430973485,619.0,95.45144848631158,1930.0,1270.0,24.2,65.6,1.9501
2004-09-15 15:00:00,3.479557120612979,1339.0,424.2950990349924,18.6,1257.0,365.71547450863045,579.0,102.16324996668975,2031.0,1360.0,24.6,63.9,1.9459
2004-09-15 16:00:00,3.166230263756903,1269.0,397.0458759006866,17.2,1215.0,342.9585329687591,608.0,102.3278342806537,1939.0,1296.0,26.3,56.5,1.9018
2004-09-15 17:00:00,3.3,1299.0,394.2303945577553,17.3,1220.0,341.0,624.0,112.0,1929.0,1319.0,26.9,53.1,1.8557
2004-09-15 18:00:00,6.1,1546.0,714.110986907589,28.6,1519.0,622.0,493.0,170.0,2265.0,1649.0,26.5,50.8,1.7334
2004-09-15 19:00:00,6.7,1571.0,843.6472798688405,31.8,1593.0,615.0,469.0,173.0,2409.0,1686.0,25.1,55.8,1.7511
2004-09-15 20:00:00,4.4,1312.0,512.643888737624,20.1,1299.0,443.0,580.0,135.0,2016.0,1380.0,23.9,58.9,1.7276
2004-09-15 21:00:00,1.9,1074.0,224.0404510426822,9.2,946.0,219.0,767.0,93.0,1635.0,1079.0,23.1,62.8,1.7562
2004-09-15 22:00:00,1.8,1127.0,221.2688731051163,10.3,989.0,203.0,752.0,74.0,1724.0,1096.0,22.1,67.3,1.7671
2004-09-15 23:00:00,1.5,1040.0,214.3560583542776,8.6,923.0,165.0,769.0,69.0,1640.0,1049.0,22.1,66.5,1.7441
2004-09-16 00:00:00,1.6,1060.0,126.78844422143334,8.6,925.0,339.0,772.0,109.0,1649.0,1161.0,21.1,70.1,1.7366
2004-09-16 01:00:00,0.8,911.0,139.1712101308599,4.8,753.0,103.0,934.0,55.0,1496.0,865.0,21.9,67.1,1.7394
2004-09-16 02:00:00,0.5,853.0,90.45832559462838,2.6,623.0,74.0,1107.0,49.0,1421.0,768.0,21.7,67.4,1.7262
2004-09-16 03:00:00,0.7,915.0,118.89885649781377,4.3,725.0,108.63171692261744,962.0,42.39532506998094,1485.0,845.0,20.2,73.8,1.7229
2004-09-16 04:00:00,0.6,897.0,142.31185070711604,4.5,738.0,72.0,936.0,42.0,1471.0,843.0,19.1,76.0,1.6668
2004-09-16 05:00:00,0.9,976.0,133.02321501371512,6.6,840.0,180.0,844.0,50.0,1562.0,964.0,19.4,75.4,1.6802
2004-09-16 06:00:00,1.4,1066.0,194.62427689799836,10.1,982.0,239.0,740.0,53.0,1699.0,1065.0,19.7,74.4,1.6829
2004-09-16 07:00:00,4.2,1435.0,440.7622429599203,23.4,1387.0,664.0,544.0,86.0,2140.0,1467.0,19.9,74.3,1.7083
2004-09-16 08:00:00,4.1,1420.0,542.7558354880478,25.0,1430.0,525.0,512.0,81.0,2194.0,1510.0,20.4,72.8,1.7198
2004-09-16 09:00:00,3.6,1365.0,423.52835635177416,21.6,1341.0,543.0,549.0,96.0,2033.0,1518.0,21.6,67.7,1.7254
2004-09-16 10:00:00,2.5,1171.0,242.35048587628762,13.0,1083.0,390.0,695.0,96.0,1758.0,1276.0,22.9,59.1,1.633
2004-09-16 11:00:00,1.3,982.0,145.41039518564037,6.8,850.0,217.0,888.0,79.0,1505.0,873.0,18.7,73.1,1.5608
2004-09-16 12:00:00,1.7,1021.0,217.43921187437354,10.0,979.0,248.0,798.0,95.0,1580.0,958.0,21.1,58.3,1.4444
2004-09-16 13:00:00,2.1,1044.0,233.48055387934482,11.7,1039.0,333.0,771.0,127.0,1609.0,1076.0,23.3,47.1,1.3281
2004-09-16 14:00:00,1.7,1005.0,195.49737622983855,9.8,972.0,279.0,834.0,102.0,1514.0,952.0,22.9,47.9,1.3208
2004-09-16 15:00:00,1.9,1021.0,191.6626790327042,10.2,985.0,339.0,816.0,107.0,1524.0,977.0,23.3,46.2,1.301
2004-09-16 16:00:00,2.3,1064.0,267.8139881969629,12.0,1048.0,315.0,772.0,110.0,1574.0,1059.0,23.7,45.4,1.315
2004-09-16 17:00:00,3.3,1167.0,440.79754677870574,17.7,1231.0,365.0,659.0,124.0,1745.0,1199.0,23.8,46.1,1.3373
2004-09-16 18:00:00,3.5,1167.0,501.8927710751466,18.8,1263.0,338.0,640.0,113.0,1790.0,1212.0,23.0,49.3,1.3689
2004-09-16 19:00:00,3.6,1164.0,488.7178080023115,17.6,1227.0,318.0,658.0,104.0,1800.0,1193.0,21.9,53.1,1.3787
2004-09-16 20:00:00,2.9,1092.0,367.7767722459039,13.8,1110.0,302.0,725.0,117.0,1641.0,1105.0,21.3,54.8,1.3742
2004-09-16 21:00:00,2.0,997.0,250.09621080586862,9.4,955.0,214.0,845.0,94.0,1528.0,926.0,21.2,55.2,1.3699
2004-09-16 22:00:00,1.9,966.0,220.8334885616939,9.6,964.0,249.45990812248942,858.0,97.30766943147283,1560.0,1231.0,21.4,54.8,1.3813
2004-09-16 23:00:00,1.5,969.0,179.4014955153068,8.5,922.0,221.76030929214062,906.0,85.82426907975747,1488.0,995.0,20.8,57.2,1.3925
2004-09-17 00:00:00,1.1,944.0,112.16536559718361,10.7,1005.0,363.0,874.0,109.0,1633.0,1094.0,21.3,55.8,1.3974
2004-09-17 01:00:00,0.8,834.0,120.9927431947633,6.1,817.0,178.0,1022.0,72.0,1408.0,774.0,21.4,52.1,1.3125
2004-09-17 02:00:00,0.5,796.0,115.55355125795313,3.2,667.0,55.0,1162.0,40.0,1295.0,558.0,20.6,56.6,1.3583
2004-09-17 03:00:00,0.4,777.0,83.71944434001068,2.0,585.0,40.31357631665014,1305.0,26.582266795955803,1266.0,510.0,20.0,59.1,1.3694
2004-09-17 04:00:00,0.3,752.0,54.52850814126589,1.2,521.0,32.0,1451.0,23.0,1247.0,471.0,19.7,61.9,1.4017
2004-09-17 05:00:00,0.3,755.0,45.499774176095,1.3,528.0,35.0,1472.0,24.0,1234.0,471.0,19.6,59.1,1.3346
2004-09-17 06:00:00,0.5,800.0,50.72205903718975,2.2,598.0,84.0,1336.0,41.0,1278.0,529.0,19.8,56.7,1.2941
2004-09-17 07:00:00,2.4,1147.0,237.82820784847877,14.6,1136.0,456.0,737.0,99.0,1708.0,1114.0,20.2,55.6,1.3043
2004-09-17 08:00:00,2.2,1036.0,197.3183438016422,9.7,965.0,342.0,854.0,91.0,1544.0,987.0,19.7,57.8,1.3112
2004-09-17 09:00:00,1.4,926.0,136.45892606480152,6.7,845.0,239.0,979.0,81.0,1398.0,851.0,20.2,53.1,1.2442
2004-09-17 10:00:00,1.6,961.0,119.82618668083046,7.6,881.0,337.0,932.0,95.0,1417.0,901.0,22.0,47.0,1.2259
2004-09-17 11:00:00,1.6,951.0,128.40329610418598,8.6,926.0,351.0,902.0,113.0,1460.0,949.0,23.5,41.6,1.1884
2004-09-17 12:00:00,1.6,962.0,209.81701336461072,9.0,940.0,209.0,889.0,89.0,1441.0,855.0,22.8,41.8,1.1417
2004-09-17 13:00:00,2.1,1004.0,262.61341882374506,10.7,1004.0,257.0,832.0,88.0,1490.0,911.0,23.4,40.4,1.15
2004-09-17 14:00:00,1.1,893.0,147.38015854480568,6.3,828.0,169.0,988.0,81.0,1357.0,672.0,23.2,42.8,1.2017
2004-09-17 15:00:00,1.6,990.0,209.54216432032626,9.4,956.0,216.0,872.0,82.0,1476.0,826.0,23.6,43.2,1.2433
2004-09-17 16:00:00,2.4,1071.0,281.77112495719666,12.5,1068.0,303.0,798.0,115.0,1556.0,988.0,23.9,40.8,1.1937
2004-09-17 17:00:00,2.9,1140.0,363.2403430452624,15.2,1155.0,320.0,733.0,112.0,1660.0,1105.0,23.6,42.8,1.23
2004-09-17 18:00:00,2.7,1103.0,351.0365680709665,14.8,1143.0,310.0,741.0,116.0,1647.0,1089.0,23.2,43.3,1.2161
2004-09-17 19:00:00,3.1,1082.0,413.13245440542255,15.9,1178.0,341.0,733.0,129.0,1605.0,1077.0,22.8,42.5,1.1608
2004-09-17 20:00:00,2.2,991.0,247.28219130831428,10.0,977.0,272.0,872.0,110.0,1448.0,923.0,22.3,42.2,1.1209
2004-09-17 21:00:00,1.5,935.0,150.26131641489064,6.9,852.0,229.0,978.0,105.0,1344.0,824.0,22.1,43.0,1.1271
2004-09-17 22:00:00,1.2,908.0,125.14348327711912,5.5,790.0,168.0,1046.0,90.0,1317.0,717.0,22.2,42.7,1.1237
2004-09-17 23:00:00,1.3,927.0,143.22642659991197,6.3,826.0,173.0,1021.0,94.0,1331.0,734.0,22.1,42.8,1.1265
2004-09-18 00:00:00,1.4,936.0,156.48223808761531,6.7,844.0,186.0,978.0,96.0,1365.0,776.0,22.1,43.5,1.1443
2004-09-18 01:00:00,0.9,847.0,111.20791711505353,3.7,694.0,112.0,1153.0,70.0,1240.0,594.0,21.5,45.6,1.1528
2004-09-18 02:00:00,0.7,812.0,104.43979713286024,3.2,664.0,79.0,1212.0,57.0,1215.0,518.0,21.1,44.5,1.098
2004-09-18 03:00:00,0.6,804.0,92.92073908879843,2.4,616.0,54.807650993550624,1271.0,48.30009209723249,1189.0,496.0,20.4,47.1,1.1178
2004-09-18 04:00:00,0.5158523720536881,793.0,100.93505202810911,2.7,636.0,62.0,1213.0,45.0,1195.0,514.0,20.6,45.9,1.0993
2004-09-18 05:00:00,0.5,775.0,78.86687623398961,2.3,609.0,58.0,1319.0,42.0,1190.0,468.0,20.2,46.7,1.0899
2004-09-18 06:00:00,0.8,835.0,87.58489034491708,3.6,690.0,122.0,1183.0,71.0,1257.0,621.0,20.1,47.8,1.1144
2004-09-18 07:00:00,1.2,913.0,151.44890854352707,6.4,830.0,173.0,980.0,82.0,1371.0,757.0,20.0,50.7,1.1724
2004-09-18 08:00:00,1.1,903.0,116.05727880423831,5.0,765.0,176.0,1035.0,81.0,1317.0,712.0,20.7,49.7,1.197
2004-09-18 09:00:00,1.6,982.0,174.41555373873155,7.9,895.0,233.0,892.0,89.0,1413.0,859.0,24.3,39.5,1.1842
2004-09-18 10:00:00,1.4,925.0,160.72598433330404,6.6,838.0,210.0,949.0,83.0,1324.0,728.0,25.4,34.8,1.1119
2004-09-18 11:00:00,1.2,895.0,128.52369958619386,5.2,776.0,178.0,1024.0,82.0,1274.0,640.0,26.6,30.7,1.0501
2004-09-18 12:00:00,1.4,930.0,163.9241715097969,6.6,838.0,189.0,957.0,78.0,1319.0,680.0,27.7,28.1,1.0272
2004-09-18 13:00:00,1.6,953.0,188.62486118820505,7.6,881.0,210.0,926.0,79.0,1339.0,704.0,27.6,28.7,1.0406
2004-09-18 14:00:00,1.1,885.0,131.04553439933966,5.0,765.0,162.0,1017.0,78.0,1268.0,619.0,27.6,29.2,1.0594
2004-09-18 15:00:00,1.1,903.0,143.39168099204142,5.3,779.0,137.0,1010.0,73.0,1278.0,583.0,28.1,28.6,1.0715
2004-09-18 16:00:00,1.3,927.0,144.85395451587374,5.3,781.0,165.0,994.0,73.0,1267.0,594.0,29.1,26.8,1.0648
2004-09-18 17:00:00,1.5,979.0,148.38464412592566,6.5,835.0,204.0,936.0,100.0,1338.0,700.0,28.4,28.3,1.0798
2004-09-18 18:00:00,2.0,1050.0,199.453117442725,9.2,947.0,266.0,832.0,122.0,1447.0,912.0,26.6,32.1,1.102
2004-09-18 19:00:00,2.4,1091.0,262.8595156286435,11.6,1037.0,299.0,770.0,132.0,1512.0,1038.0,25.3,35.3,1.1262
2004-09-18 20:00:00,2.0,1040.0,225.7256936138565,9.2,946.0,234.0,827.0,116.0,1424.0,952.0,24.7,37.1,1.1397
2004-09-18 21:00:00,1.5,997.0,175.6170604469071,7.5,879.0,181.0,885.0,109.0,1404.0,887.0,23.5,40.6,1.1588
2004-09-18 22:00:00,1.7,1042.0,205.8256801125117,9.0,938.0,210.0,816.0,109.0,1456.0,1004.0,22.8,43.4,1.1915
2004-09-18 23:00:00,2.5,1191.0,262.85122071803005,12.1,1055.0,304.0,707.0,116.0,1563.0,1221.0,22.2,47.9,1.2626
2004-09-19 00:00:00,2.2,1149.0,232.7102771706068,10.5,996.0,255.0,754.0,104.0,1534.0,1177.0,21.3,50.5,1.2652
2004-09-19 01:00:00,1.4,973.0,196.83296260203633,7.1,862.0,149.0,850.0,81.0,1436.0,957.0,20.6,53.2,1.2742
2004-09-19 02:00:00,1.2,940.0,188.83947632807667,6.2,823.0,112.0,891.0,64.0,1415.0,853.0,19.6,56.6,1.2797
2004-09-19 03:00:00,1.2,949.0,190.36205243115285,7.8,890.0,162.94298565044414,854.0,81.41019088617912,1484.0,884.0,18.8,59.8,1.2847
2004-09-19 04:00:00,0.9,830.0,159.90026668860878,3.8,699.0,90.0,1012.0,54.0,1339.0,736.0,18.8,59.5,1.2758
2004-09-19 05:00:00,0.5,773.0,122.95052227960832,2.3,609.0,46.0,1169.0,35.0,1256.0,590.0,19.3,57.0,1.2603
2004-09-19 06:00:00,0.6,811.0,111.97091753019106,2.9,644.0,76.0,1144.0,44.0,1289.0,655.0,18.2,60.8,1.2567
2004-09-19 07:00:00,1.0,901.0,151.9247540922994,4.8,754.0,139.0,936.0,62.0,1351.0,854.0,16.8,66.8,1.2721
2004-09-19 08:00:00,1.3,969.0,185.70403523553398,7.7,886.0,179.0,863.0,68.0,1451.0,953.0,18.6,60.0,1.2757
2004-09-19 09:00:00,1.7,1027.0,206.20418779902275,8.8,933.0,224.0,806.0,85.0,1465.0,1050.0,22.2,48.0,1.2678
2004-09-19 10:00:00,2.2,1094.0,236.94855710681077,10.6,1002.0,272.0,755.0,110.0,1536.0,1114.0,26.5,35.7,1.2149
2004-09-19 11:00:00,2.1,1083.0,230.88264050371788,10.2,984.0,251.0,784.0,115.0,1485.0,1049.0,30.0,28.5,1.1883
2004-09-19 12:00:00,2.2,1098.0,254.0905315728379,11.0,1015.0,250.0,754.0,129.0,1508.0,996.0,32.2,24.7,1.1696
2004-09-19 13:00:00,2.0,1059.0,302.4369272555265,11.9,1047.0,178.0,761.0,106.0,1549.0,841.0,29.6,28.6,1.1628
2004-09-19 14:00:00,2.0,1021.0,312.1931922829915,10.8,1009.0,137.0,771.0,87.0,1545.0,769.0,29.8,28.5,1.1809
2004-09-19 15:00:00,1.2,925.0,158.8595907432457,5.1,768.0,119.0,987.0,70.0,1289.0,541.0,31.1,26.1,1.163
2004-09-19 16:00:00,1.8,1045.0,200.47005788095862,8.3,910.0,193.0,878.0,106.0,1385.0,742.0,34.6,22.4,1.212
2004-09-19 17:00:00,4.3,1303.0,565.0543015316734,20.7,1317.0,329.0,631.0,151.0,1816.0,1196.0,33.2,25.4,1.2722
2004-09-19 18:00:00,3.8,1254.0,406.110798329604,16.8,1204.0,413.0,668.0,179.0,1655.0,1338.0,30.0,31.4,1.3074
2004-09-19 19:00:00,4.4,1345.0,491.54896224776144,20.4,1306.0,489.0,587.0,188.0,1806.0,1416.0,27.5,38.1,1.3756
2004-09-19 20:00:00,3.8,1273.0,342.1909945478619,15.3,1159.0,470.0,645.0,187.0,1704.0,1341.0,26.2,42.5,1.423
2004-09-19 21:00:00,1.9,1096.0,205.4585148792071,8.8,931.0,228.0,766.0,121.0,1506.0,1019.0,24.7,46.4,1.4206
2004-09-19 22:00:00,1.7,1077.0,217.33507221194975,8.5,920.0,169.0,778.0,99.0,1509.0,935.0,23.6,50.0,1.4383
2004-09-19 23:00:00,1.8,1084.0,222.68979835703738,8.7,929.0,189.0,751.0,100.0,1517.0,1081.0,22.7,53.6,1.4632
2004-09-20 00:00:00,1.1,980.0,172.55611778817376,5.7,800.0,100.0,863.0,79.0,1407.0,903.0,22.7,53.8,1.4666
2004-09-20 01:00:00,0.8,882.0,152.91347977298665,4.0,713.0,71.0,978.0,57.0,1343.0,731.0,22.8,53.0,1.4577
2004-09-20 02:00:00,0.7,851.0,145.59119847191573,3.0,655.0,52.0,1051.0,43.0,1301.0,625.0,21.4,57.6,1.4469
2004-09-20 03:00:00,0.6,819.0,127.81025923722655,2.2,597.0,66.29303646782387,1112.0,37.98388549672356,1281.0,613.0,19.9,62.3,1.4363
2004-09-20 04:00:00,0.5,804.0,120.51898534752218,2.2,601.0,57.0,1122.0,50.0,1281.0,646.0,19.5,63.5,1.4269
2004-09-20 05:00:00,0.5,823.0,116.81438234884672,2.7,631.0,69.0,1090.0,47.0,1304.0,671.0,20.2,60.8,1.4243
2004-09-20 06:00:00,0.9,903.0,147.59502403634679,4.7,748.0,126.0,937.0,60.0,1373.0,801.0,19.4,63.5,1.4139
